admission_date,disease_type,actual_patient_count,expected_multiplier,temperature,humidity,weather_condition,aqi,is_holiday,holiday_name,days_after_holiday
2024-05-02,Diabetes,4,1.17,36.14,48.69,Smoke,308,False,None,0
2024-05-02,Gastroenteritis,2,0.84,34.01,57.36,Haze,155,False,None,0
2024-05-02,Malaria,1,0.99,35.57,33.43,Smoke,225,False,None,0
2024-05-02,Respiratory Infection,4,0.91,39.39,64.79,Haze,199,False,None,0
2024-05-03,Kidney Disease,1,0.99,37.03,59.68,Haze,224,False,None,0
2024-05-04,Heart Disease,4,1.02,32.41,63.81,Cloudy,104,False,None,0
2024-05-05,Hypertension,2,1.12,33.38,54.12,Haze,164,False,None,0
2024-05-06,Gastroenteritis,3,0.96,37.06,62.73,Haze,199,False,None,0
2024-05-06,Kidney Disease,1,1.08,36.05,63.25,Haze,165,False,None,0
2024-05-06,Respiratory Infection,5,0.98,35.97,53.01,Haze,246,False,None,0
2024-05-07,Pediatric Illness,3,1.0,39.33,61.67,Haze,224,False,None,0
2024-05-08,Respiratory Infection,3,1.18,31.42,69.5,Cloudy,83,False,None,0
2024-05-08,Respiratory Infection,6,0.9,39.44,47.65,Smoke,300,False,None,0
2024-05-09,Gastroenteritis,2,0.98,41.33,58.61,Haze,219,False,None,0
2024-05-09,Heart Disease,5,1.19,41.19,68.23,Haze,200,False,None,0
2024-05-10,Kidney Disease,1,0.85,31.88,69.69,Haze,170,False,None,0
2024-05-10,Gastroenteritis,2,0.86,30.81,34.14,Sunny,49,False,None,0
2024-05-10,Respiratory Infection,3,1.1,35.71,30.14,Sunny,51,False,None,0
2024-05-10,Kidney Disease,2,0.96,36.38,64.41,Haze,241,False,None,0
2024-05-13,Diabetes,3,1.04,34.68,68.87,Cloudy,122,False,None,0
2024-05-14,Respiratory Infection,2,0.86,31.0,22.59,Sunny,81,False,None,0
2024-05-14,Heart Disease,4,1.02,36.59,53.08,Haze,205,False,None,0
2024-05-14,Heart Disease,3,0.97,32.84,39.43,Sunny,67,False,None,0
2024-05-15,Heart Disease,2,0.95,35.41,70.36,Cloudy,104,False,None,0
2024-05-16,Respiratory Infection,6,1.06,35.25,55.39,Haze,220,False,None,0
2024-05-16,Heart Disease,4,0.81,32.84,54.2,Haze,199,False,None,0
2024-05-16,Kidney Disease,2,1.07,34.8,59.56,Haze,185,False,None,0
2024-05-16,Respiratory Infection,5,1.0,30.18,58.0,Haze,165,False,None,0
2024-05-16,Gastroenteritis,2,0.95,36.59,66.64,Haze,178,False,None,0
2024-05-17,Hypertension,2,1.15,35.97,60.99,Haze,191,False,None,0
2024-05-17,Hypertension,2,0.92,33.92,22.65,Sunny,45,False,None,0
2024-05-17,Respiratory Infection,3,0.99,37.43,22.61,Sunny,68,False,None,0
2024-05-17,Pediatric Illness,3,1.09,37.28,66.11,Haze,216,False,None,0
2024-05-17,Diabetes,3,1.01,40.45,66.07,Haze,239,False,None,0
2024-05-18,Respiratory Infection,5,1.12,36.84,62.2,Haze,165,False,None,0
2024-05-19,Respiratory Infection,3,1.03,33.42,20.33,Sunny,87,False,None,0
2024-05-19,Hypertension,3,1.08,39.64,69.61,Cloudy,145,False,None,0
2024-05-20,Pediatric Illness,4,1.08,40.34,45.97,Smoke,297,False,None,0
2024-05-21,Respiratory Infection,4,0.9,38.44,44.54,Sunny,57,False,None,0
2024-05-22,Gastroenteritis,2,0.98,35.71,76.65,Cloudy,94,False,None,0
2024-05-22,Malaria,1,1.12,41.04,53.63,Clear,81,False,None,0
2024-05-22,Hypertension,2,1.16,32.17,72.85,Cloudy,93,False,None,0
2024-05-22,Malaria,2,1.17,34.8,50.31,Haze,151,False,None,0
2024-05-23,Respiratory Infection,4,0.83,32.39,60.34,Cloudy,127,False,None,0
2024-05-23,Diabetes,3,1.04,34.29,36.99,Sunny,68,False,None,0
2024-05-24,Gastroenteritis,2,0.83,37.23,93.72,Rain,41,False,None,0
2024-05-24,Pediatric Illness,2,1.0,29.87,80.48,Rain,59,False,None,0
2024-05-25,Respiratory Infection,4,1.09,36.28,66.75,Haze,217,False,None,0
2024-05-25,Kidney Disease,2,0.87,31.49,65.87,Haze,241,False,None,0
2024-05-25,Hypertension,2,1.0,31.82,47.94,Clear,73,False,None,0
2024-05-25,Kidney Disease,2,0.98,34.52,20.98,Sunny,46,False,None,0
2024-05-26,Pediatric Illness,3,0.94,36.48,47.07,Smoke,308,False,None,0
2024-05-26,Hypertension,2,1.09,31.25,56.43,Haze,234,False,None,0
2024-05-27,Respiratory Infection,6,0.81,36.94,47.22,Smoke,200,False,None,0
2024-05-29,Malaria,1,0.89,35.1,49.59,Clear,98,False,None,0
2024-05-29,Heart Disease,3,1.2,33.81,63.44,Haze,195,False,None,0
2024-05-29,Malaria,2,0.81,35.24,52.4,Haze,247,False,None,0
2024-05-30,Kidney Disease,2,0.97,38.04,89.76,Rain,56,False,None,0
2024-05-30,Diabetes,3,1.19,37.31,57.59,Haze,211,False,None,0
2024-05-30,Diabetes,3,0.84,35.3,56.86,Haze,168,False,None,0
2024-05-31,Respiratory Infection,5,0.92,34.76,65.09,Haze,211,False,None,0
2024-05-31,Diabetes,2,1.12,39.16,21.25,Sunny,47,False,None,0
2024-06-01,Malaria,1,0.82,29.26,52.07,Clear,66,False,None,0
2024-06-01,Kidney Disease,2,1.01,32.9,77.74,Rain,79,False,None,0
2024-06-01,Kidney Disease,1,1.04,27.38,92.41,Rain,47,False,None,0
2024-06-01,Pediatric Illness,4,0.97,33.61,86.04,Rain,42,False,None,0
2024-06-02,Gastroenteritis,2,1.16,35.03,86.43,Rain,71,False,None,0
2024-06-02,Respiratory Infection,4,0.88,32.53,25.44,Sunny,44,False,None,0
2024-06-03,Malaria,1,0.85,32.94,90.12,Rain,78,False,None,0
2024-06-03,Diabetes,2,1.12,36.19,31.0,Smoke,290,False,None,0
2024-06-03,Hypertension,2,0.89,32.53,65.25,Haze,170,False,None,0
2024-06-03,Malaria,1,1.16,35.57,83.66,Rain,39,False,None,0
2024-06-03,Diabetes,2,1.12,33.14,85.39,Rain,39,False,None,0
2024-06-04,Hypertension,3,0.85,32.15,87.69,Rain,61,False,None,0
2024-06-04,Malaria,1,1.06,32.12,83.05,Rain,40,False,None,0
2024-06-04,Gastroenteritis,1,0.98,31.66,86.12,Rain,50,False,None,0
2024-06-04,Heart Disease,3,1.2,32.0,51.22,Haze,209,False,None,0
2024-06-04,Pediatric Illness,3,1.18,30.83,86.57,Rain,33,False,None,0
2024-06-05,Malaria,1,1.13,31.92,81.93,Rain,30,False,None,0
2024-06-06,Pediatric Illness,2,0.88,33.55,85.71,Rain,61,False,None,0
2024-06-07,Malaria,2,1.15,35.29,58.31,Haze,175,False,None,0
2024-06-07,Diabetes,3,0.87,30.3,69.46,Cloudy,147,False,None,0
2024-06-08,Diabetes,2,0.88,31.37,80.95,Rain,75,False,None,0
2024-06-09,Pediatric Illness,2,1.09,32.15,80.18,Rain,32,False,None,0
2024-06-09,Pediatric Illness,2,0.91,30.36,90.02,Rain,35,False,None,0
2024-06-09,Pediatric Illness,2,1.1,30.27,75.38,Rain,42,False,None,0
2024-06-09,Heart Disease,4,0.89,35.25,75.46,Rain,37,False,None,0
2024-06-10,Hypertension,2,1.06,31.75,66.37,Cloudy,142,False,None,0
2024-06-10,Kidney Disease,1,1.07,31.46,82.81,Rain,35,False,None,0
2024-06-11,Heart Disease,2,0.93,31.9,87.55,Rain,47,False,None,0
2024-06-11,Kidney Disease,2,1.0,28.76,94.23,Rain,68,False,None,0
2024-06-11,Heart Disease,3,1.04,35.12,79.31,Rain,63,False,None,0
2024-06-12,Hypertension,3,0.96,36.95,54.35,Haze,186,False,None,0
2024-06-13,Respiratory Infection,4,0.95,35.17,61.66,Haze,221,False,None,0
2024-06-13,Diabetes,3,1.1,32.82,86.71,Rain,30,False,None,0
2024-06-13,Heart Disease,4,1.14,26.62,89.31,Rain,57,False,None,0
2024-06-13,Pediatric Illness,3,1.1,25.62,54.94,Clear,88,False,None,0
2024-06-13,Pediatric Illness,3,0.95,29.01,70.25,Cloudy,104,False,None,0
2024-06-15,Malaria,1,0.82,32.35,38.7,Clear,71,False,None,0
2024-06-15,Heart Disease,3,1.17,34.96,76.75,Rain,55,False,None,0
2024-06-16,Diabetes,2,1.07,25.9,44.98,Clear,53,False,None,0
2024-06-16,Diabetes,3,0.93,26.99,77.61,Rain,52,False,None,0
2024-06-17,Hypertension,2,0.96,35.63,65.95,Cloudy,96,False,None,0
2024-06-18,Heart Disease,3,1.12,35.8,82.08,Rain,71,False,None,0
2024-06-18,Diabetes,3,1.02,27.95,84.65,Rain,47,False,None,0
2024-06-19,Hypertension,3,0.91,34.78,63.52,Haze,244,False,None,0
2024-06-19,Diabetes,3,0.93,39.67,87.04,Rain,31,False,None,0
2024-06-19,Gastroenteritis,1,1.08,30.88,82.83,Rain,50,False,None,0
2024-06-20,Diabetes,2,0.99,36.03,44.28,Clear,80,False,None,0
2024-06-20,Respiratory Infection,5,0.8,38.09,88.77,Rain,42,False,None,0
2024-06-20,Pediatric Illness,2,1.0,33.52,30.81,Sunny,55,False,None,0
2024-06-20,Hypertension,3,1.08,30.85,93.66,Rain,33,False,None,0
2024-06-20,Respiratory Infection,5,0.83,35.52,89.39,Rain,74,False,None,0
2024-06-21,Pediatric Illness,2,1.02,33.38,46.77,Clear,99,False,None,0
2024-06-21,Respiratory Infection,4,0.83,30.6,75.63,Rain,51,False,None,0
2024-06-23,Malaria,1,0.99,28.6,49.72,Clear,65,False,None,0
2024-06-23,Respiratory Infection,4,0.89,33.27,51.15,Haze,189,False,None,0
2024-06-23,Hypertension,2,0.89,27.22,62.93,Cloudy,125,False,None,0
2024-06-23,Gastroenteritis,2,1.19,32.41,91.16,Rain,36,False,None,0
2024-06-23,Diabetes,3,0.8,27.79,53.18,Haze,242,False,None,0
2024-06-23,Malaria,2,1.09,38.23,94.88,Rain,30,False,None,0
2024-06-24,Malaria,2,0.81,32.43,61.43,Cloudy,129,False,None,0
2024-06-24,Pediatric Illness,2,0.88,26.51,71.63,Cloudy,85,False,None,0
2024-06-26,Gastroenteritis,1,1.11,28.83,41.41,Clear,58,False,None,0
2024-06-26,Hypertension,2,0.94,33.11,65.53,Haze,182,False,None,0
2024-06-27,Pediatric Illness,2,1.15,28.56,32.64,Sunny,87,False,None,0
2024-06-30,Heart Disease,4,1.13,31.76,59.11,Haze,231,False,None,0
2024-06-30,Respiratory Infection,6,0.87,39.5,40.37,Smoke,308,False,None,0
2024-06-30,Pediatric Illness,3,0.85,28.9,86.03,Rain,47,False,None,0
2024-07-03,Kidney Disease,2,0.89,30.11,91.41,Rain,50,False,None,0
2024-07-03,Respiratory Infection,3,1.05,27.23,62.79,Cloudy,134,False,None,0
2024-07-04,Malaria,1,0.82,36.54,73.08,Cloudy,144,False,None,0
2024-07-05,Respiratory Infection,3,1.12,25.57,90.8,Rain,51,False,None,0
2024-07-05,Heart Disease,3,1.04,23.81,67.05,Haze,225,False,None,0
2024-07-05,Kidney Disease,2,0.94,25.42,80.06,Rain,58,False,None,0
2024-07-06,Hypertension,3,1.17,29.51,79.85,Cloudy,127,False,None,0
2024-07-06,Heart Disease,4,1.15,36.19,56.9,Haze,200,False,None,0
2024-07-06,Malaria,1,0.83,26.4,92.1,Rain,40,False,None,0
2024-07-08,Kidney Disease,1,0.92,30.01,84.16,Rain,49,False,None,0
2024-07-08,Respiratory Infection,4,0.97,27.98,67.89,Cloudy,128,False,None,0
2024-07-09,Hypertension,2,1.19,27.97,57.15,Haze,222,False,None,0
2024-07-09,Diabetes,3,0.83,28.09,74.81,Cloudy,113,False,None,0
2024-07-11,Respiratory Infection,3,0.82,24.04,78.65,Cloudy,140,False,None,0
2024-07-11,Gastroenteritis,2,0.99,25.14,58.26,Haze,230,False,None,0
2024-07-11,Hypertension,3,0.8,32.77,52.35,Haze,166,False,None,0
2024-07-11,Respiratory Infection,3,0.94,30.84,79.49,Cloudy,83,False,None,0
2024-07-11,Pediatric Illness,3,1.07,29.82,77.35,Rain,36,False,None,0
2024-07-11,Heart Disease,2,1.18,25.42,61.12,Haze,191,False,None,0
2024-07-11,Heart Disease,3,1.05,26.71,80.7,Rain,31,False,None,0
2024-07-12,Pediatric Illness,3,0.8,30.55,76.24,Rain,37,False,None,0
2024-07-13,Heart Disease,2,0.81,31.78,46.7,Clear,63,False,None,0
2024-07-13,Respiratory Infection,4,0.94,27.8,92.14,Rain,53,False,None,0
2024-07-13,Kidney Disease,2,0.81,32.99,63.6,Haze,190,False,None,0
2024-07-13,Respiratory Infection,4,1.11,25.68,92.39,Rain,34,False,None,0
2024-07-13,Hypertension,2,1.11,22.75,77.6,Rain,58,False,None,0
2024-07-14,Hypertension,2,1.02,33.15,51.01,Clear,61,False,None,0
2024-07-14,Heart Disease,2,1.02,31.82,51.09,Clear,88,False,None,0
2024-07-14,Diabetes,2,0.86,32.43,85.65,Rain,66,False,None,0
2024-07-14,Respiratory Infection,4,1.15,27.75,94.38,Rain,76,False,None,0
2024-07-15,Hypertension,2,1.15,24.97,63.9,Haze,212,False,None,0
2024-07-15,Hypertension,3,1.0,23.8,69.22,Cloudy,145,False,None,0
2024-07-15,Respiratory Infection,4,1.06,24.48,88.39,Rain,79,False,None,0
2024-07-16,Hypertension,1,1.12,24.38,24.5,Sunny,44,False,None,0
2024-07-17,Hypertension,3,1.04,27.36,68.85,Haze,214,False,None,0
2024-07-17,Malaria,1,1.09,29.72,74.25,Cloudy,105,False,None,0
2024-07-17,Diabetes,3,0.9,29.34,76.62,Rain,65,False,None,0
2024-07-18,Kidney Disease,1,0.85,27.0,77.34,Rain,39,False,None,0
2024-07-18,Hypertension,3,0.85,22.9,88.23,Rain,70,False,None,0
2024-07-18,Pediatric Illness,3,1.17,29.68,85.14,Rain,58,False,None,0
2024-07-18,Respiratory Infection,4,0.9,28.52,85.88,Rain,37,False,None,0
2024-07-19,Malaria,2,0.92,27.48,68.87,Haze,237,False,None,0
2024-07-19,Malaria,1,1.16,28.81,87.38,Rain,44,False,None,0
2024-07-19,Gastroenteritis,2,1.18,30.1,27.32,Sunny,57,False,None,0
2024-07-19,Diabetes,2,1.01,28.29,50.41,Haze,197,False,None,0
2024-07-20,Respiratory Infection,3,0.81,31.45,45.98,Clear,60,False,None,0
2024-07-20,Respiratory Infection,4,0.93,28.1,64.18,Haze,174,False,None,0
2024-07-20,Kidney Disease,2,0.98,26.18,86.12,Rain,46,False,None,0
2024-07-20,Pediatric Illness,4,0.98,28.85,79.37,Cloudy,117,False,None,0
2024-07-21,Pediatric Illness,3,0.88,24.82,51.41,Haze,240,False,None,0
2024-07-22,Gastroenteritis,1,0.81,20.48,86.6,Rain,48,False,None,0
2024-07-22,Diabetes,3,1.15,27.04,94.03,Rain,45,False,None,0
2024-07-22,Hypertension,2,0.91,29.23,76.37,Rain,69,False,None,0
2024-07-23,Gastroenteritis,2,1.05,30.1,82.03,Rain,33,False,None,0
2024-07-24,Heart Disease,3,0.8,27.81,41.08,Sunny,58,False,None,0
2024-07-25,Diabetes,2,0.97,28.84,81.91,Rain,42,False,None,0
2024-07-26,Pediatric Illness,2,1.03,26.28,49.76,Clear,59,False,None,0
2024-07-26,Diabetes,4,0.99,31.44,42.29,Smoke,327,False,None,0
2024-07-26,Respiratory Infection,3,1.11,33.36,37.29,Clear,65,False,None,0
2024-07-26,Respiratory Infection,4,1.04,28.94,79.56,Rain,76,False,None,0
2024-07-26,Pediatric Illness,2,1.15,31.89,80.58,Rain,62,False,None,0
2024-07-27,Hypertension,3,0.89,30.69,89.18,Rain,30,False,None,0
2024-07-27,Gastroenteritis,2,1.09,24.65,94.55,Rain,70,False,None,0
2024-07-28,Heart Disease,3,0.83,29.95,55.42,Haze,174,False,None,0
2024-07-29,Kidney Disease,2,0.87,28.82,86.19,Rain,35,False,None,0
2024-07-30,Heart Disease,3,1.03,29.54,94.16,Rain,31,False,None,0
2024-07-30,Kidney Disease,2,1.08,26.91,85.88,Rain,66,False,None,0
2024-08-01,Pediatric Illness,3,1.17,24.45,84.42,Rain,58,False,None,0
2024-08-01,Pediatric Illness,4,1.16,34.76,52.97,Haze,189,False,None,0
2024-08-02,Gastroenteritis,2,0.94,29.63,49.8,Smoke,246,False,None,0
2024-08-02,Kidney Disease,2,0.93,29.24,86.27,Rain,51,False,None,0
2024-08-02,Hypertension,2,0.89,21.3,72.76,Cloudy,100,False,None,0
2024-08-03,Heart Disease,3,1.06,29.54,84.38,Rain,76,False,None,0
2024-08-03,Kidney Disease,1,1.18,30.61,66.67,Haze,190,False,None,0
2024-08-03,Kidney Disease,2,1.17,21.69,84.62,Rain,51,False,None,0
2024-08-03,Gastroenteritis,1,0.94,27.26,78.17,Rain,36,False,None,0
2024-08-04,Gastroenteritis,2,0.92,29.21,83.71,Rain,57,False,None,0
2024-08-05,Malaria,1,0.91,27.96,82.59,Rain,45,False,None,0
2024-08-06,Respiratory Infection,4,1.0,22.99,72.09,Cloudy,93,False,None,0
2024-08-06,Kidney Disease,2,1.2,22.66,64.63,Cloudy,108,False,None,0
2024-08-06,Pediatric Illness,3,0.82,19.79,92.83,Rain,30,False,None,0
2024-08-08,Malaria,1,0.88,27.66,76.39,Cloudy,142,False,None,0
2024-08-09,Gastroenteritis,2,0.8,28.46,87.72,Rain,49,False,None,0
2024-08-09,Malaria,2,0.98,29.17,69.93,Haze,186,False,None,0
2024-08-10,Heart Disease,3,0.83,24.53,76.68,Rain,65,False,None,0
2024-08-10,Heart Disease,3,1.07,25.11,74.59,Cloudy,104,False,None,0
2024-08-11,Hypertension,3,1.07,28.9,91.43,Rain,32,False,None,0
2024-08-11,Respiratory Infection,3,0.93,25.12,89.66,Rain,46,False,None,0
2024-08-12,Hypertension,3,0.94,30.37,48.1,Smoke,322,False,None,0
2024-08-13,Hypertension,2,1.03,32.99,81.81,Rain,45,False,None,0
2024-08-13,Heart Disease,2,0.88,25.84,49.14,Clear,74,False,None,0
2024-08-14,Respiratory Infection,4,1.13,28.74,72.5,Cloudy,102,False,None,0
2024-08-15,Pediatric Illness,3,0.84,24.65,35.39,Clear,90,False,None,0
2024-08-16,Kidney Disease,2,1.0,29.42,75.2,Rain,39,False,None,0
2024-08-17,Diabetes,3,1.03,33.52,37.26,Smoke,296,False,None,0
2024-08-20,Malaria,2,1.07,27.41,77.4,Rain,54,False,None,0
2024-08-20,Respiratory Infection,5,1.12,29.05,88.45,Rain,54,False,None,0
2024-08-20,Diabetes,2,1.14,25.96,91.43,Rain,35,False,None,0
2024-08-21,Kidney Disease,2,0.96,26.35,86.43,Rain,75,False,None,0
2024-08-21,Gastroenteritis,2,0.87,25.58,77.41,Rain,76,False,None,0
2024-08-22,Diabetes,2,0.8,26.43,84.98,Rain,30,False,None,0
2024-08-23,Malaria,1,0.87,29.77,41.3,Clear,54,False,None,0
2024-08-23,Heart Disease,3,0.85,26.86,82.28,Rain,61,False,None,0
2024-08-23,Malaria,1,1.14,19.72,91.35,Rain,74,False,None,0
2024-08-24,Kidney Disease,2,1.13,24.96,80.93,Rain,76,False,None,0
2024-08-24,Malaria,1,0.89,28.61,61.51,Cloudy,105,False,None,0
2024-08-24,Diabetes,2,1.18,28.33,49.91,Clear,60,False,None,0
2024-08-24,Malaria,1,1.05,26.85,89.77,Rain,73,False,None,0
2024-08-24,Hypertension,2,0.81,26.18,53.45,Clear,73,False,None,0
2024-08-24,Pediatric Illness,2,0.96,28.44,65.87,Cloudy,145,False,None,0
2024-08-25,Gastroenteritis,3,0.88,28.36,45.41,Smoke,264,False,None,0
2024-08-25,Pediatric Illness,3,1.02,24.69,75.98,Rain,31,False,None,0
2024-08-25,Respiratory Infection,3,1.01,24.4,83.14,Rain,41,False,None,0
2024-08-26,Pediatric Illness,3,1.17,29.18,83.48,Rain,66,False,None,0
2024-08-26,Diabetes,2,1.08,22.7,57.29,Haze,200,False,None,0
2024-08-26,Diabetes,2,0.87,24.71,67.65,Cloudy,105,False,None,0
2024-08-26,Heart Disease,2,0.9,25.33,83.31,Rain,75,False,None,0
2024-08-27,Malaria,2,1.09,27.19,88.68,Rain,67,False,None,0
2024-08-27,Gastroenteritis,2,1.08,27.72,87.63,Rain,59,False,None,0
2024-08-27,Heart Disease,3,0.81,30.49,85.91,Rain,52,False,None,0
2024-08-28,Diabetes,2,1.12,22.91,86.19,Rain,47,False,None,0
2024-08-28,Diabetes,3,1.01,27.77,93.98,Rain,42,False,None,0
2024-08-29,Pediatric Illness,2,0.91,19.9,80.13,Rain,30,False,None,0
2024-08-30,Diabetes,2,0.94,25.84,75.61,Rain,40,False,None,0
2024-08-30,Diabetes,2,0.92,25.82,37.34,Clear,99,False,None,0
2024-08-31,Gastroenteritis,2,0.96,26.6,85.71,Rain,53,False,None,0
2024-09-01,Respiratory Infection,4,1.19,32.72,43.06,Smoke,223,False,None,0
2024-09-01,Respiratory Infection,5,1.16,29.9,65.31,Cloudy,89,False,None,0
2024-09-01,Malaria,2,1.06,30.72,55.43,Haze,194,False,None,0
2024-09-02,Heart Disease,3,1.2,23.61,80.51,Rain,61,False,None,0
2024-09-02,Diabetes,3,1.14,27.43,76.74,Rain,57,False,None,0
2024-09-02,Kidney Disease,2,1.13,31.0,38.93,Smoke,319,False,None,0
2024-09-03,Gastroenteritis,1,0.85,27.52,74.85,Cloudy,91,False,None,0
2024-09-03,Diabetes,2,0.85,28.91,54.1,Haze,168,False,None,0
2024-09-03,Pediatric Illness,3,0.91,29.6,50.76,Clear,95,False,None,0
2024-09-03,Malaria,1,1.11,24.17,51.09,Clear,56,False,None,0
2024-09-04,Respiratory Infection,3,0.85,29.81,44.62,Clear,83,False,None,0
2024-09-05,Diabetes,3,1.14,34.31,50.91,Haze,244,False,None,0
2024-09-05,Gastroenteritis,2,0.97,27.75,68.77,Cloudy,133,False,None,0
2024-09-06,Hypertension,3,0.87,27.13,32.86,Smoke,304,False,None,0
2024-09-08,Hypertension,2,0.83,24.65,40.82,Smoke,203,False,None,0
2024-09-09,Malaria,2,0.88,29.24,59.86,Haze,158,False,None,0
2024-09-09,Gastroenteritis,2,1.11,25.0,40.51,Clear,63,False,None,0
2024-09-10,Kidney Disease,2,1.11,27.29,83.39,Rain,55,False,None,0
2024-09-10,Respiratory Infection,2,1.17,20.02,87.76,Rain,47,False,None,0
2024-09-10,Malaria,1,1.08,28.94,55.0,Haze,156,False,None,0
2024-09-10,Diabetes,2,1.08,29.02,87.41,Rain,61,False,None,0
2024-09-11,Respiratory Infection,4,0.97,29.01,39.32,Clear,59,False,None,0
2024-09-11,Hypertension,3,1.03,28.24,83.82,Rain,50,False,None,0
2024-09-11,Respiratory Infection,5,0.96,27.76,82.1,Rain,64,False,None,0
2024-09-12,Heart Disease,3,1.08,23.32,48.76,Smoke,323,False,None,0
2024-09-12,Gastroenteritis,2,0.94,31.39,38.02,Smoke,255,False,None,0
2024-09-12,Malaria,1,0.92,29.4,81.9,Rain,74,False,None,0
2024-09-12,Diabetes,2,0.94,28.61,78.28,Cloudy,118,False,None,0
2024-09-12,Hypertension,2,0.91,27.8,46.79,Clear,76,False,None,0
2024-09-12,Pediatric Illness,2,0.91,27.91,38.04,Clear,83,False,None,0
2024-09-13,Gastroenteritis,1,0.99,21.25,92.27,Rain,55,False,None,0
2024-09-13,Gastroenteritis,2,1.14,28.79,77.26,Cloudy,90,False,None,0
2024-09-13,Kidney Disease,1,0.87,26.05,40.53,Sunny,50,False,None,0
2024-09-14,Diabetes,2,0.82,26.81,72.77,Cloudy,102,False,None,0
2024-09-14,Malaria,1,0.91,29.61,61.93,Haze,183,False,None,0
2024-09-14,Malaria,1,1.08,28.33,73.93,Cloudy,144,False,None,0
2024-09-14,Malaria,2,0.89,22.66,92.98,Rain,69,False,None,0
2024-09-15,Gastroenteritis,2,1.07,28.65,61.52,Cloudy,115,False,None,0
2024-09-16,Malaria,1,1.16,28.18,36.03,Clear,63,False,None,0
2024-09-16,Gastroenteritis,3,1.18,31.64,91.74,Rain,33,False,None,0
2024-09-16,Gastroenteritis,2,0.9,28.42,65.97,Cloudy,145,False,None,0
2024-09-17,Pediatric Illness,3,1.15,28.85,46.47,Smoke,212,False,None,0
2024-09-19,Hypertension,3,1.1,28.82,48.93,Smoke,284,False,None,0
2024-09-19,Kidney Disease,2,1.17,30.53,54.8,Haze,158,False,None,0
2024-09-19,Hypertension,3,0.97,27.07,83.24,Rain,53,False,None,0
2024-09-19,Malaria,1,1.19,27.58,77.9,Rain,56,False,None,0
2024-09-19,Pediatric Illness,3,1.15,27.55,73.18,Cloudy,94,False,None,0
2024-09-19,Pediatric Illness,2,0.82,29.15,70.2,Cloudy,115,False,None,0
2024-09-21,Gastroenteritis,3,1.04,33.85,77.92,Rain,52,False,None,0
2024-09-21,Diabetes,2,0.81,27.91,82.17,Rain,71,False,None,0
2024-09-21,Kidney Disease,2,0.93,29.97,80.75,Rain,43,False,None,0
2024-09-21,Pediatric Illness,3,1.1,31.2,85.89,Rain,32,False,None,0
2024-09-23,Malaria,1,0.99,30.88,76.43,Cloudy,139,False,None,0
2024-09-23,Respiratory Infection,4,0.87,29.96,77.19,Rain,78,False,None,0
2024-09-23,Kidney Disease,1,1.11,29.15,90.46,Rain,35,False,None,0
2024-09-23,Hypertension,2,1.15,28.02,88.24,Rain,75,False,None,0
2024-09-25,Hypertension,2,0.83,32.15,94.71,Rain,42,False,None,0
2024-09-25,Kidney Disease,2,0.9,32.05,82.58,Rain,75,False,None,0
2024-09-25,Diabetes,2,0.95,28.73,36.7,Clear,99,False,None,0
2024-09-25,Gastroenteritis,2,0.87,26.09,76.63,Rain,34,False,None,0
2024-09-25,Gastroenteritis,2,0.91,30.21,81.87,Rain,37,False,None,0
2024-09-26,Respiratory Infection,4,1.15,28.26,75.26,Cloudy,133,False,None,0
2024-09-26,Diabetes,2,0.95,28.63,79.4,Rain,47,False,None,0
2024-09-27,Kidney Disease,2,0.85,24.56,78.38,Rain,68,False,None,0
2024-09-28,Pediatric Illness,2,1.03,22.11,65.0,Cloudy,122,False,None,0
2024-09-28,Gastroenteritis,2,1.01,25.34,94.78,Rain,61,False,None,0
2024-09-29,Pediatric Illness,3,0.83,25.06,55.82,Haze,227,False,None,0
2024-09-30,Diabetes,2,0.86,25.97,87.55,Rain,67,False,None,0
2024-10-01,Pediatric Illness,2,1.19,34.07,40.08,Smoke,296,False,None,0
2024-10-01,Pediatric Illness,2,0.97,25.26,34.14,Smoke,298,False,None,0
2024-10-02,Diabetes,2,1.02,27.5,39.94,Clear,65,False,None,0
2024-10-02,Malaria,1,1.03,25.98,62.6,Haze,210,False,None,0
2024-10-03,Hypertension,2,1.04,26.18,73.33,Cloudy,123,False,None,0
2024-10-03,Heart Disease,3,1.01,27.39,91.86,Rain,49,False,None,0
2024-10-04,Heart Disease,2,0.9,27.43,70.09,Cloudy,140,False,None,0
2024-10-05,Gastroenteritis,2,0.91,36.81,51.57,Clear,89,False,None,0
2024-10-05,Gastroenteritis,3,0.93,30.62,68.03,Haze,237,False,None,0
2024-10-06,Kidney Disease,2,0.95,26.98,45.44,Clear,83,False,None,0
2024-10-07,Hypertension,2,0.89,29.16,57.09,Haze,160,False,None,0
2024-10-07,Diabetes,3,1.07,26.92,62.55,Cloudy,143,False,None,0
2024-10-07,Respiratory Infection,5,1.01,27.38,45.88,Smoke,293,False,None,0
2024-10-07,Respiratory Infection,4,0.83,24.18,75.28,Cloudy,120,False,None,0
2024-10-08,Heart Disease,3,0.84,29.1,39.46,Smoke,296,False,None,0
2024-10-08,Diabetes,3,1.15,29.43,31.66,Smoke,244,False,None,0
2024-10-10,Gastroenteritis,2,1.01,28.97,68.86,Haze,182,False,None,0
2024-10-10,Hypertension,2,0.88,25.71,24.04,Sunny,88,False,None,0
